text,toxicity,emocao
Que beleza o Argenta fazendo uso debate governo estado pra fazer propaganda da sua empresa #DebateNaBandRS,0.34042552,Positivo
existe necessidade de criar um perfil chamado Desmentindo o Onix #DebatenaBandRS,0.080125876,Neutro
Eduardo Leite falando das mulheres e eu só consigo lembrar caso dos exames citopatológicos #DebateNaBandRS,0.21756765,Positivo
eu voto em qualquer um que fizer parar de chover em porto alegre #DebateNaBandRS,0.08244847,Neutro
RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0.27382115,Positivo
RT @thaatim Que lindo Eduardo Leite pensando nas mulheres Ainda bem que tu pensou nas mulheres de Pelotas que tiveram o resultado dos exa…,0.54238683,Negativo
RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,0.71887034,Negativo
Estou com Edegar Pretto #DebateNaBandRS  #LulaOlivioPrettoRuas,0.099415205,Neutro
@EduardoLeite_ levantou pauta sobre violência contra mulher e empreendedorismo lembrando que na data de hoje comemoramos 16 anos da lei Maria da Penha Durante o seu governo houve um aumento nas patrulhas Maria da Penha que são fundamentais combate violência doméstica ,0.28004074,Positivo
Estão presentes\n\nEdegar Pretto - PT\nEduardo Leite - PSDB\nLuis Carlos Heinze - Progressistas \nOnyx Lorenzoni - PL\nRicardo Jobim - NOVO\nRoberto Argenta - PSC\nVicente Bogo - PSB \nVieira da Cunha - PDT \n\nOziris Marins medeia o encontro #DebateNaBandRS,0.055042017,Neutro
Estamos com @RicardoJobim30 🧡\n\n#JobimNaBandRS #DebateNaBandRS ,0.02554389,Neutro
Estamos com @EdegarPretto governador o candidato @LulaOficial ao governo Rio Grande\n#DebateNaBandRS #LulaOlivioEdegarRuas ,0.08244847,Neutro
Estado tem o dobro da média de evasão escolar Brasil Governo Leite não proporcionou atitudes para melhora desse quadro\n#DebateNaBandRS,0.08244847,Neutro
#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer ,0.16834942,Positivo
Esse novo é o novo Maroni #DebateNaBandRS,0.07769044,Neutro
RT @SantosPaulinho @EdegarPretto firme na defesa patrimônio público patrimônio das gaúchas e dos gaúchos O Banrisul e Corsan não…,0.21222565,Positivo
Esse é o RS que queremos #DebatenaBandRS\n#LulaOlivioPrettoRuas ,0.06499423,Neutro
Esse é o debate para o @EdegarPretto subir nas pesquisas e rumar para segundo turno,0.08244847,Neutro
RT @mariadorosario O @EdegarPretto é filho da Dona Otília e saudoso deputado federal Adão Pretto É gaúcho de palavra com origem na ag…,0.34042552,Positivo
Esse #DebateNaBandRS deveria ter regra básica de pelo menos os candidatos se manterem mesmo assunto\n\nUm pergunta sobre desenvolvimento o outro responde sobre o que quer \n\nBizarro,0.08244847,Neutro
Em educação não se gasta se investe\n#DebateNaBandRS,0.092559196,Neutro
Em educação não se gasta se investe\n#DebateNaBandRS,0.092559196,Neutro
Eis grande contribuição o grande trabalho da vida petista Edgar Pretto 🤡 #DebateNaBandRS ,0.082089394,Neutro
O Leite mentindo de novo Não fez nada pra resolver problemas transporte urbano Temos passagens de ônibus mais caras Brasil  O que tem fez foi vender CEEE por uns trocados @EdegarPretto vai governar pro e com o povo #LulaOlivioPrettoRuas,0.67148936,Negativo
Esperando ansiosamente o @Heinzeoficial citar Mia Khalifa debate Nunca te pedi naaaada \n#DebateNaBandRS,0.3341125,Positivo
Eduardo não foge de questão Responde de forma completa E teve concorrente que conseguiu proeza de não responder nada com nada na PRIMEIRA pergunta🫢 🤦‍ #DebateNaBandRS,0.08244847,Neutro
“Inclusive cliente da Calçados Beira-rio” Sabendo que não vai ganhar eleições Argenta foca em ganhar clientes #DebateNaBandRS,0.13782695,Positivo
Eduardo Leite o mais preparado \n\n#DebateNaBandRS,0.055042017,Neutro
Edegar representa um projeto de educação que coloca o tema como central para o desenvolvimento social Estado Ele traz um projeto de escolas reestruturadas servidores valorizados e um RS que tenha uma educação pública de qualidade \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,0.07014839,Neutro
Edegar reforçando que Leite RENUNCIOU \nJobim disse que Sartori e Leite aumentaram impostos afirma que Edegar votou pelo aumento de imposto e afirma que justificativa era compra das vacinas que não foi feita #DebateNaBandRS,0.080528334,Neutro
"Romeu Zema NOVO  governador de MG  ao que parece virou uma espécie de novo santo da direita liberal""\n\n#DebateNaBandRS",0.19054352,Positivo
Edegar Pretto e Eduardo Leite são bem articulados dão uma tunda restante #DebateNaBandRS,0.099415205,Neutro
@EduardoLeite_ Fechado os supermercados,0.28358033,Positivo
Argenta pergunta ao Jobim cita Romeu Zema puxando-saco e fala que Zema é cliente da calçados Beira-Rio  Jobim diz que se espelha governo Zema fala em processo seletivo para secretário de estado #DebateNaBandRS,0.5014,Negativo
O Argenta na campanha só pra vender sapatos\n\n#DebateNaBandRS,0.26031387,Positivo
Edegar pergunta ao Onyx \nRelembra que Leite apoiou Bolsonaro fala sobre PL ter sido apoiador de Leite e pergunta qual diferença entre os projetos já que romperam Onyx diz que RS existem dois campos ou Lula ou Bolsonaro #DebateNaBandRS,0.099415205,Neutro
RT @NatashaPSOL 680 mil pessoas morreram Brasil por causa da covid-19 E o Onyx ainda tem coragem de dizer que Bolsonaro atuou bem dura…,0.47102526,Negativo
Edegar pergunta ao Onyx \nRelembra que Leite apoiou Bolsonaro fala sobre PL ter sido apoiador de Leite e pergunta qual diferença entre os projetos já que romperam Onyx diz que RS existem dois campos ou Lula ou Bolsonaro #DebateNaBandRS,0.099415205,Neutro
bra di nha\nargenta-jobim\n#DebateNaBandRS,0.54238683,Negativo
economia solidária está incluída nos temas que integram os 13 compromissos plano de governo que foi elaborado em 10 Assembleias Populares Regionais participação e diálogo é característica de @EdegarPretto #DebatenaBandRS #LulaOlivioPrettoRuas,0.038852096,Neutro
@EduardoLeite_ Mentiroso,0.71887034,Negativo
E o Edegar que acabou de jantar Onyx #DebateNaBandRS  #LulaOlivioPrettoRuas,0.09222868,Neutro
E o candidato que quer reduzir secretarias RS já criou duas secretarias #DebateNaBandRS,0.06443488,Neutro
RT @ruirapina3 @onyxlorenzoni está muito bem debate até aqui Firme tranquilo respondendo tom adequado à camarilha esquerdista 🤡…,0.54238683,Negativo
É nítida falta de preparo de alguns candidatos ao governo RS Resultado de indicações de candidaturas em cima laço ou substituição às vésperas término das convenções\n#DebateNaBandRS,0.099415205,Neutro
RT @ZanellaCarlinha O @EduardoLeite_ não tem vergonha de escolher o tema das mulheres para debaterPor 3 anos consecutivos destinou quase…,0.5718414,Negativo
É #DebateNaBandRS mas em certos momentos parece #DebateNaBandMG 🤨,0.08023724,Neutro
Dudu… notebook… 🤣🤣🤣🤣🤣#DebateNaBandRS,0.03427476,Neutro
RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0.86052006,Negativo
Heinze apoiou Leite na eleição passada Pelo jeito se arrependeu Vive de elogiar o Bolsonaro que apoia o Onix Bozo deixou seu mais fiel seguidor na mão Parece que ele percebeu e vestiu um terno de velório #LulaOlivioPrettoRuas #DebatenaBandRS,0.31671327,Positivo
Diferente @EduardoLeite_ que virou o jogo e saiu de uma agenda de crise para uma agenda de investimentos #zemaqueamarelou entrou reclamando que não tinha dinheiro e vai sair com o mesmo discurso Mesmo recebendo bilhões da Vale,0.09523628,Neutro
RT @luizmuller O Onix Lorenzoni sempre apoiou o Leite na política de Privatização e Desmonte  Agora critica o parceiro privateiro Barbar…,0.2025547,Positivo
DEFENDEU CIEPS\nvoa Vieira da Cunha\n#DebateNaBandRS,0.055042017,Neutro
@EduardoLeite_ Grande Bolsoanaro,0.47102526,Negativo
Argenta lendo sílaba por sílaba\nParece aluno ensino fundamental apresentando trabalho\n#DebateNaBandRS,0.10057297,Positivo
Debate na Band RS com @onyxlorenzoni ,0.05607229,Neutro
Debate na Bahia com Problemas tecnicos sem audio Vou colocar RS\n#DebateNaBandRS,0.055042017,Neutro
O @EdegarPretto é filho da Dona Otília e saudoso deputado federal Adão Pretto É gaúcho de palavra com origem na agricultura familiar e formado em gestão pública Nessa eleição vem com @PedroRuasPsol para vice Essa dupla está pronta para melhorar o nosso RS #DebatenaBandRS,0.16477858,Positivo
Eduardo Leite jogando na cara que o Heinze criticou o governo mas o Progressistas esteve governo até outro dia #DebateNaBandRS,0.11888949,Positivo
RT @alxlindenmeyer Precisamos estar atentos contra o entreguismo que é público que pertence ao povo Companheiro @EdegarPretto está…,0.4028394,Negativo
RT @NatashaPSOL Eduardo Leite falou de direitos das mulheres mas parece ter esquecido o ESCÂNDALO em que foi envolvido com exames de CÂNC…,0.282338,Positivo
@CentralEleicoes @Heinzeoficial burro,0.86052006,Negativo
#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer ,0.16834942,Positivo
Debate estacionamento da RBS era mais legal #DebateNaBandRS,0.020517945,Neutro
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
Debate da Band RS Eduardo Leite mostra ser muito bem preparado ao responder os ataques de adversários com postura sabedoria e inteligência \n#eduardoleite\n#governors \n#riograndedosul\n#DebateNaBandRS,0.099415205,Neutro
Debate aqui @TwitterBrasil tá melhor que lá na @bandrs \n\n#DebateNaBandRS ,0.089372605,Neutro
Dá pra acreditar Leite não\n\n#DebateNaBandRS ,0.079587035,Neutro
RT @OCaioVenancio Heinze Progressistas propondo mudanças transporte público da região metropolitana de POA Candidato precisa se torn…,0.21041276,Positivo
Companheiro @EdegarPretto com postura de governador com posicionamentos firmes e propostas de desenvolvimento econômico e social para o nosso RS #LulaOlivioPrettoRuas,0.07981769,Neutro
Lei @EdegarPretto Susaf criada em 2011 e permite que agroindústrias familiares possam comercializar seus produtos de origem animal em todo o território gaúcho o que resulta em crescimento mais postos de trabalho e renda campo #LulaOlivioPrettoRuas #DebatenaBandRS,0.16477858,Positivo
Começou real  #DebateNaBandRS,0.055042017,Neutro
O @Heinzeoficial mora em Paris Nada tá dando certo nos modelos que ele defende com @jairbolsonaro  e @EduardoLeite_  O Rs tem recorde de desemprego e pessoas com fome O que tá dando certo Pra quem\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.3346582,Positivo
12 mil YouTube da BandRS Isso é um ótimo sinal Mais gente para conhecer o @EdegarPretto\n#LulaOlivioPrettoRuas,0.22247222,Positivo
Começou o 3° Bloco\n#DebateNaBandRS ,0.04427599,Neutro
Eduardo Leite perguntando o q fazer pelas mulheres empreendedoras o outro lá responde nada com nada \nOra é o mesmo que se faz por qualquer empreendedor Menos imposto gente \n#DebateNaBandRS,0.2840909,Positivo
RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,0.2227339,Positivo
chernobyl toda como candidatos ao Governo RS #DebateNaBandRS,0.099415205,Neutro
@onyxlorenzoni Ódio exala quem faz caixa 2,0.67148936,Negativo
Onyx é histerico  #DebateNaBandRS,0.22443591,Positivo
"Candidato Argenta fazendo propaganda de sua própria empresa durante o debate e se manifestando sobre redução de secretarias e falando em cabide de empregos""\n#DebateNaBandRS",0.099415205,Neutro
Caixa 2 confesso kkkk\nBoa\nMelhor momento até agora\n#DebateNaBandRS,0.055042017,Neutro
Caixa 2 confesso kkkk\nBoa\nMelhor momento até agora\n#DebateNaBandRS,0.055042017,Neutro
Pô @bandrs  põe um TP pro Heinze pra ele não passar tanta vergonha lendo papelzinho\n#DebateNaBandRS,0.67148936,Negativo
RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,0.4028394,Negativo
RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo O governador que renunciou disse que não iria privatizar e entregou CEEE por…,0.13385679,Positivo
Brizola não consegue descansar\n\n#DebateNaBandRS,0.09819983,Neutro
Brizola não consegue descansar\n\n#DebateNaBandRS,0.09819983,Neutro
Bogo acabou com pergunta chuveiro Onyx kkkk\n#DebateNaBandRS,0.099415205,Neutro
@EdegarPretto @PTpoa Em quase 4 anos governo @EduardoLeite_ não foi implantado qualquer programa social apesar de burras Estado estam cheias graças inflação e da entrega criminosa e antidemocrática patrimônio público que retirou o direito de manifestação da sociedade gaúcha,0.73172516,Negativo
RT @LeonelRadde Onyx Caixa 2 já mentiu umas 200 vezes nesse debate propagando fake news na cara dura \nAqui está verdade ,0.47102526,Negativo
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa\nVamos rec…,0.336768,Positivo
Vendo o #DebateNaBandRS quando aparece o Heinze única coisa que escuto é “porrrrrnô”\nObrigado @medoedeliriobr,0.47102526,Negativo
"Boa @EdegarPretto\n""Quando fomos governos nunca aumentamos impostos e nunca vendemos patrimônio público Fizemos investimentos pesados em saúde educação e agricultura governo Tarso sempre crescemos acima da média nacional""\n\n#DebateNaBand\n#EquipeValdeci",0.038852096,Neutro
"RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…",0.1090427,Positivo
Boa @EdegarPretto ,0.08244847,Neutro
Bah que debate “sonolento” Melhor remédio para dormir #DebateNaBandRS,0.099415205,Neutro
@EduardoLeite_ dando um “laço” #DebateNaBandRS É notório o despreparo dos demais candidatos ao governo RS,0.28531894,Positivo
Após fala Onyx Lorenzoni #DebateNaBandRS até fui olhar o calendário para ver não estava dia 1° de abril,0.038852096,Neutro
RT @Heinzeoficial Debate da @bandrs pleno vapor Estou presente com força total Debater é um ato de civismo e democracia \n\n#DebatenaBan…,0.14979427,Positivo
RT @lucasgertzm Eduardo Leite é o próprio ditado por fora uma bela viola por dentro um pão bolorento #DebateNaBandRS  #LulaOlivioPrettoR…,0.5215527,Negativo
RT @sigamariaeunice Muita cara de Pau Leite falar em mulheres  Foi o PT que criou Secretaria Especial dos direitos das mulheres e o…,0.83744454,Negativo
Tô com Edegar na defesa dos nossos patrimônios É preciso diálogo com todo o estado para que o Banrisul continue público para fomentar economia e que Corsan não seja privatizada garantindo água nas torneiras de todos gaúchos e gaúchas\n\n#LulaOlivioPrettoRuas #DebateNaBandRS,0.27813175,Positivo
Alguém avisa o Lorenzoni que esse papinho dele debate não vai colar #DebateNaBandRS,0.39719886,Neutro
@EduardoLeite_ falando sobre o PL 512022 que não foi aprovado por votos contrários da bancada PT Perde todo o ERS mas principalmente comunidade de São Leopoldo e Vale dos Sinos que continuará enfrentando tranqueira na BR-116\n#eduardoleitegovernador #DebateNaBandRS ,0.14498806,Positivo
